,Beds,Baths,Toilets,Is_new,Is_furnished,Is_serviced,Price,Property_type,Location
1427,4.0,4.0,5.0,yes,no,yes,118000000.0,house,Eti-Osa
1428,4.0,4.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
1429,4.0,4.0,5.0,yes,no,yes,75000000.0,house,Eti-Osa
1430,3.0,3.0,4.0,no,no,no,78000000.0,apartment,Eti-Osa
1431,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1432,4.0,4.0,5.0,yes,no,no,200000000.0,house,Eti-Osa
1433,3.0,3.0,4.0,yes,no,yes,45000000.0,house,Eti-Osa
1434,2.0,2.0,3.0,yes,no,yes,53000000.0,house,Eti-Osa
1435,2.0,0.0,0.0,yes,no,no,75000000.0,house,Eti-Osa
1436,2.0,2.0,3.0,yes,no,no,38000000.0,house,Eti-Osa
1437,4.0,4.0,5.0,yes,no,no,260000000.0,house,Eti-Osa
1438,5.0,5.0,6.0,yes,no,no,290000000.0,house,Eti-Osa
1439,2.0,2.0,3.0,yes,no,no,38000000.0,house,Eti-Osa
1440,4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
1441,3.0,3.0,4.0,no,no,yes,160000000.0,house,Eti-Osa
1442,4.0,0.0,5.0,yes,no,yes,85000000.0,house,Eti-Osa
1443,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1444,4.0,4.0,5.0,yes,no,yes,55000000.0,apartment,Ikeja
1445,4.0,4.0,5.0,yes,no,yes,195000000.0,house,Eti-Osa
1446,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1447,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1448,5.0,5.0,6.0,yes,no,no,195000000.0,house,Eti-Osa
1449,4.0,4.0,5.0,yes,no,yes,48000000.0,house,Eti-Osa
1450,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1451,4.0,4.0,5.0,yes,no,no,72000000.0,house,Eti-Osa
1452,3.0,3.0,4.0,yes,no,yes,62000000.0,house,Eti-Osa
1453,5.0,5.0,6.0,yes,no,yes,135000000.0,house,Eti-Osa
1454,5.0,5.0,6.0,no,no,no,100000000.0,house,Eti-Osa
1455,2.0,2.0,3.0,no,no,no,42000000.0,house,Eti-Osa
1456,4.0,4.0,5.0,yes,no,no,78000000.0,house,Eti-Osa
1457,5.0,5.0,6.0,yes,no,no,250000000.0,house,Eti-Osa
1458,4.0,4.0,5.0,yes,no,yes,95000000.0,house,Eti-Osa
1459,5.0,0.0,0.0,yes,no,no,150000000.0,house,Eti-Osa
1460,5.0,5.0,6.0,yes,no,no,1200000000.0,house,Eti-Osa
1461,5.0,5.0,6.0,yes,no,no,540000000.0,house,Eti-Osa
1462,5.0,5.0,6.0,yes,no,no,75000000.0,house,Eti-Osa
1463,5.0,5.0,5.0,yes,no,no,400000000.0,house,Eti-Osa
1464,4.0,4.0,5.0,yes,no,no,4200000.0,house,Eti-Osa
1465,4.0,4.0,5.0,yes,no,no,58000000.0,house,Eti-Osa
1466,4.0,4.0,5.0,no,no,no,55000000.0,house,Eti-Osa
1467,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
1468,4.0,4.0,5.0,yes,no,yes,60000000.0,house,Eti-Osa
1469,4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
1470,4.0,6.0,6.0,yes,no,no,215000000.0,house,Eti-Osa
1471,4.0,4.0,5.0,no,no,no,200000000.0,house,Eti-Osa
1472,2.0,2.0,3.0,no,no,no,38000000.0,apartment,Eti-Osa
1473,7.0,5.0,5.0,no,no,no,220000000.0,house,Ikeja
1474,4.0,4.0,5.0,yes,no,yes,55000000.0,house,Eti-Osa
1475,4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
1476,5.0,5.0,6.0,yes,yes,no,450000000.0,house,Eti-Osa
1477,5.0,5.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
1478,5.0,5.0,6.0,yes,no,no,570000000.0,house,Eti-Osa
1479,2.0,2.0,2.0,yes,no,no,53500000.0,house,Eti-Osa
1480,5.0,5.0,6.0,yes,no,no,110000000.0,house,Eti-Osa
1481,4.0,0.0,0.0,yes,no,no,120000000.0,house,Eti-Osa
1482,2.0,2.0,3.0,yes,no,yes,80000000.0,house,Eti-Osa
1483,3.0,3.0,4.0,yes,no,yes,38000000.0,house,Eti-Osa
1484,3.0,3.0,4.0,yes,no,yes,55000000.0,apartment,Lagos Mainland
1485,2.0,3.0,3.0,yes,no,yes,55000000.0,apartment,Eti-Osa
1486,3.0,3.0,4.0,no,no,no,43000000.0,house,Eti-Osa
1487,2.0,2.0,3.0,no,yes,no,83000000.0,apartment,Eti-Osa
1488,4.0,4.0,5.0,no,yes,no,150000000.0,house,Eti-Osa
1489,4.0,4.0,4.0,yes,no,no,120000000.0,house,Eti-Osa
1490,4.0,4.0,5.0,yes,no,no,77000000.0,house,Eti-Osa
1491,2.0,2.0,2.0,yes,no,no,43500000.0,house,Eti-Osa
1492,5.0,5.0,6.0,yes,no,no,340000000.0,house,Eti-Osa
1493,5.0,5.0,6.0,yes,no,no,200000000.0,house,Eti-Osa
1494,4.0,4.0,5.0,yes,no,no,450000000.0,house,Eti-Osa
1495,5.0,5.0,6.0,yes,no,no,220000000.0,house,Eti-Osa
1496,5.0,5.0,6.0,yes,no,yes,85000000.0,house,Eti-Osa
1497,4.0,4.0,5.0,yes,no,no,110000000.0,house,Eti-Osa
1498,3.0,3.0,4.0,yes,no,yes,40000000.0,house,Eti-Osa
1499,5.0,5.0,6.0,yes,no,no,340000000.0,house,Eti-Osa
1501,4.0,5.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
1502,5.0,5.0,5.0,yes,no,no,190000000.0,house,Eti-Osa
1503,2.0,2.0,3.0,no,no,yes,380000000.0,apartment,Eti-Osa
1504,3.0,3.0,4.0,no,no,yes,60000000.0,apartment,Eti-Osa
1505,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1506,5.0,5.0,6.0,yes,no,yes,187000000.0,house,Eti-Osa
1507,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1508,5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
1509,4.0,4.0,4.0,yes,no,yes,520000000.0,house,Eti-Osa
1510,3.0,3.0,4.0,yes,no,yes,48000000.0,house,Eti-Osa
1512,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1513,10.0,10.0,10.0,yes,yes,no,450000000.0,house,Eti-Osa
1514,2.0,2.0,3.0,yes,no,no,45000000.0,house,Eti-Osa
1515,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
1516,4.0,4.0,5.0,yes,no,yes,53000000.0,house,Eti-Osa
1517,4.0,5.0,6.0,yes,no,no,99000000.0,house,Eti-Osa
1518,5.0,5.0,6.0,yes,no,no,1200000000.0,house,Eti-Osa
1519,2.0,2.0,3.0,yes,no,no,47000000.0,house,Eti-Osa
1520,4.0,0.0,0.0,no,no,no,170000000.0,house,Eti-Osa
1521,4.0,4.0,5.0,no,yes,no,120000000.0,house,Eti-Osa
1522,4.0,4.0,5.0,no,no,no,35000000.0,house,Eti-Osa
1523,2.0,2.0,3.0,yes,no,yes,59000000.0,house,Eti-Osa
1524,4.0,4.0,5.0,no,no,no,750000000.0,apartment,Eti-Osa
1525,5.0,5.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
1526,5.0,6.0,6.0,yes,no,no,175000000.0,house,Eti-Osa
1527,6.0,7.0,7.0,yes,no,no,550000000.0,house,Eti-Osa
1528,5.0,6.0,6.0,yes,no,no,150000000.0,house,Eti-Osa
1529,4.0,4.0,4.0,yes,no,yes,350000000.0,house,Eti-Osa
1530,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
1531,2.0,2.0,3.0,yes,no,yes,60000000.0,house,Eti-Osa
1532,5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
1533,5.0,5.0,6.0,yes,no,no,185000000.0,house,Eti-Osa
1534,5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
1535,5.0,5.0,6.0,yes,no,no,260000000.0,house,Eti-Osa
1536,5.0,5.0,6.0,yes,no,no,90000000.0,house,Eti-Osa
1537,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1538,4.0,4.0,5.0,yes,no,no,60000000.0,house,Eti-Osa
1539,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
1540,4.0,4.0,5.0,yes,no,no,145000000.0,house,Eti-Osa
1541,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
1542,3.0,3.0,4.0,no,no,no,45000000.0,house,Eti-Osa
1543,2.0,2.0,3.0,yes,no,yes,55000000.0,apartment,Eti-Osa
1544,3.0,3.0,4.0,no,no,yes,55000000.0,apartment,Eti-Osa
1545,5.0,5.0,6.0,no,no,no,160000000.0,house,Kosofe
1546,4.0,4.0,5.0,yes,no,no,370000000.0,house,Eti-Osa
1547,2.0,3.0,3.0,no,no,no,45000000.0,house,Eti-Osa
1548,3.0,3.0,3.0,yes,no,yes,180000000.0,house,Eti-Osa
1549,2.0,3.0,3.0,yes,no,yes,125000000.0,house,Eti-Osa
1550,5.0,5.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
1551,3.0,3.0,4.0,no,no,yes,165000000.0,house,Eti-Osa
1552,2.0,2.0,3.0,no,no,yes,125000000.0,house,Eti-Osa
1553,5.0,5.0,6.0,yes,no,yes,68000000.0,house,Eti-Osa
1554,4.0,4.0,5.0,no,no,yes,145000000.0,house,Eti-Osa
1555,4.0,4.0,5.0,yes,no,yes,64999999.0,house,Eti-Osa
1556,4.0,4.0,5.0,no,no,no,70000000.0,house,Kosofe
1557,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1558,5.0,5.0,6.0,yes,no,no,420000000.0,house,Eti-Osa
1559,5.0,5.0,6.0,no,no,no,190000000.0,house,Eti-Osa
1560,2.0,2.0,3.0,yes,yes,yes,85000000.0,house,Eti-Osa
1561,3.0,3.0,4.0,yes,no,no,48000000.0,house,Eti-Osa
1562,3.0,3.0,4.0,no,no,yes,38000000.0,house,Eti-Osa
1563,2.0,2.0,3.0,yes,no,no,27000000.0,house,Eti-Osa
1564,3.0,3.0,4.0,no,no,yes,27000000.0,house,Eti-Osa
1565,0.0,0.0,0.0,no,no,no,160000000.0,apartment,Eti-Osa
1567,4.0,4.0,5.0,yes,no,no,450000000.0,house,Eti-Osa
1568,4.0,4.0,5.0,no,no,yes,180000000.0,house,Eti-Osa
1569,5.0,5.0,6.0,yes,no,no,265000000.0,house,Eti-Osa
1570,5.0,5.0,6.0,yes,no,no,125000000.0,house,Eti-Osa
1571,5.0,5.0,6.0,yes,no,no,390000000.0,house,Eti-Osa
1572,5.0,5.0,6.0,yes,no,yes,350000000.0,house,Eti-Osa
1573,3.0,3.0,4.0,yes,no,no,50000000.0,house,Eti-Osa
1574,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1575,5.0,5.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
1576,5.0,5.0,6.0,yes,no,no,550000000.0,house,Eti-Osa
1577,5.0,5.0,6.0,yes,no,no,135000000.0,house,Eti-Osa
1578,4.0,4.0,5.0,yes,no,no,160000000.0,house,Eti-Osa
1579,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1580,4.0,4.0,5.0,no,yes,yes,165000000.0,house,Ikeja
1581,5.0,6.0,6.0,yes,yes,no,540000000.0,house,Ikeja
1582,5.0,5.0,6.0,yes,yes,no,350000000.0,house,Ikeja
1583,7.0,7.0,8.0,no,no,no,400000000.0,house,Eti-Osa
1584,4.0,4.0,5.0,no,no,no,140000000.0,house,Eti-Osa
1585,4.0,4.0,5.0,no,no,no,120000000.0,house,Eti-Osa
1586,4.0,4.0,5.0,no,no,no,60000000.0,house,Eti-Osa
1587,5.0,5.0,6.0,yes,no,no,135000000.0,house,Eti-Osa
1588,5.0,5.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
1589,5.0,5.0,6.0,no,no,no,65000000.0,house,Eti-Osa
1590,3.0,3.0,4.0,yes,no,no,200000000.0,house,Eti-Osa
1591,4.0,4.0,5.0,no,no,no,125000000.0,house,Eti-Osa
1592,3.0,3.0,4.0,no,no,no,68000000.0,house,Eti-Osa
1593,4.0,4.0,5.0,no,no,no,95000000.0,house,Eti-Osa
1594,4.0,4.0,5.0,yes,no,no,140000000.0,house,Eti-Osa
1595,4.0,4.0,5.0,yes,no,no,950000000.0,house,Eti-Osa
1596,2.0,0.0,0.0,no,no,no,310000000.0,house,Eti-Osa
1597,2.0,2.0,3.0,yes,no,no,310000000.0,house,Eti-Osa
1598,5.0,5.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
1599,5.0,5.0,6.0,no,no,no,130000000.0,house,Eti-Osa
1600,4.0,4.0,5.0,no,yes,yes,65000000.0,house,Eti-Osa
1601,4.0,4.0,5.0,yes,no,yes,65000000.0,house,Eti-Osa
1602,5.0,5.0,6.0,yes,no,yes,105000000.0,house,Eti-Osa
1603,5.0,5.0,6.0,yes,no,yes,185000000.0,house,Eti-Osa
1604,3.0,3.0,4.0,yes,no,yes,165000000.0,house,Eti-Osa
1605,4.0,4.0,5.0,yes,no,yes,110000000.0,house,Eti-Osa
1606,5.0,5.0,6.0,yes,no,yes,445000000.0,house,Eti-Osa
1607,4.0,4.0,5.0,yes,no,yes,560000000.0,house,Eti-Osa
1608,5.0,5.0,6.0,yes,no,yes,180000000.0,house,Eti-Osa
1609,3.0,3.0,4.0,yes,no,yes,160000000.0,house,Eti-Osa
1610,5.0,5.0,6.0,yes,no,yes,840000000.0,house,Eti-Osa
1611,2.0,2.0,3.0,yes,no,yes,167000000.0,house,Eti-Osa
1612,3.0,3.0,4.0,yes,no,yes,50000000.0,house,Eti-Osa
1613,4.0,4.0,5.0,yes,no,yes,90000000.0,house,Eti-Osa
1614,4.0,4.0,5.0,yes,no,yes,255000000.0,house,Eti-Osa
1615,4.0,4.0,5.0,yes,no,yes,79000000.0,house,Eti-Osa
1616,0.0,0.0,0.0,yes,no,no,5000000.0,apartment,Eti-Osa
1617,0.0,0.0,0.0,yes,no,no,62000000.0,apartment,Eti-Osa
1618,5.0,5.0,6.0,yes,no,no,120000000.0,house,Eti-Osa
1619,3.0,3.0,4.0,no,no,no,170000000.0,apartment,Eti-Osa
1620,3.0,3.0,4.0,no,no,no,130000000.0,apartment,Ikeja
1621,2.0,2.0,3.0,yes,yes,no,68000000.0,apartment,Eti-Osa
1622,4.0,4.0,5.0,yes,no,no,300000000.0,house,Eti-Osa
1623,3.0,3.0,4.0,no,no,no,63000000.0,apartment,Lagos Mainland
1624,5.0,5.0,6.0,yes,no,no,650000000.0,house,Eti-Osa
1625,5.0,5.0,6.0,no,no,no,1500000000.0,house,Eti-Osa
1626,4.0,4.0,5.0,yes,yes,yes,250000000.0,house,Eti-Osa
1627,5.0,6.0,5.0,yes,no,no,280000000.0,house,Eti-Osa
1628,4.0,4.0,5.0,yes,yes,yes,400000000.0,house,Eti-Osa
1629,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
1630,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
1631,4.0,4.0,5.0,yes,no,no,57000000.0,house,Eti-Osa
1632,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1633,4.0,4.0,5.0,no,no,no,54000000.0,house,Eti-Osa
1634,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1635,5.0,5.0,6.0,yes,no,no,150000000.0,house,Eti-Osa
1636,4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
1637,4.0,4.0,4.0,yes,no,no,65000000.0,house,Eti-Osa
1638,4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
1639,5.0,5.0,6.0,no,no,no,85000000.0,house,Eti-Osa
1640,2.0,2.0,3.0,yes,no,yes,55000000.0,apartment,Eti-Osa
1641,4.0,4.0,5.0,yes,no,no,40000000.0,house,Eti-Osa
1642,4.0,4.0,5.0,yes,no,yes,120000000.0,house,Eti-Osa
1643,3.0,3.0,3.0,yes,no,yes,300000000.0,apartment,Eti-Osa
1644,4.0,4.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
1645,4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
1646,5.0,5.0,6.0,no,no,no,65000000.0,house,Eti-Osa
1647,4.0,4.0,5.0,yes,no,no,90000000.0,house,Eti-Osa
1648,4.0,4.0,5.0,yes,no,no,55000000.0,house,Eti-Osa
1649,4.0,4.0,5.0,yes,no,yes,88000000.0,house,Eti-Osa
1650,4.0,4.0,5.0,yes,no,no,275000000.0,house,Eti-Osa
1651,4.0,4.0,5.0,no,no,no,53000000.0,house,Eti-Osa
1652,3.0,3.0,3.0,no,yes,no,45000000.0,house,Eti-Osa
1653,3.0,3.0,4.0,no,no,yes,55000000.0,apartment,Eti-Osa
1654,4.0,4.0,5.0,yes,no,yes,130000000.0,house,Eti-Osa
1655,5.0,5.0,6.0,yes,no,no,220000000.0,house,Eti-Osa
1656,5.0,5.0,6.0,yes,no,no,230000000.0,house,Eti-Osa
1657,4.0,4.0,5.0,yes,yes,no,110000000.0,house,Eti-Osa
1658,5.0,5.0,6.0,yes,no,no,210000000.0,house,Eti-Osa
1659,5.0,5.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
1660,4.0,4.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
1661,3.0,3.0,4.0,yes,yes,no,350000000.0,house,Eti-Osa
1662,5.0,5.0,6.0,yes,no,no,430000000.0,house,Eti-Osa
1663,4.0,4.0,5.0,yes,no,no,280000000.0,house,Eti-Osa
1664,5.0,5.0,6.0,yes,no,no,220000000.0,house,Eti-Osa
1665,4.0,4.0,5.0,yes,no,no,500000000.0,house,Eti-Osa
1666,5.0,5.0,6.0,yes,no,no,350000000.0,house,Eti-Osa
1667,4.0,4.0,5.0,yes,no,no,300000000.0,house,Eti-Osa
1668,5.0,5.0,6.0,yes,no,no,105000000.0,house,Eti-Osa
1669,5.0,5.0,6.0,yes,no,no,300000000.0,house,Eti-Osa
1670,5.0,5.0,6.0,yes,no,no,1300000000.0,house,Eti-Osa
1671,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
1672,4.0,4.0,5.0,yes,no,no,170000000.0,house,Eti-Osa
1673,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1674,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
1675,2.0,2.0,3.0,yes,no,no,200000000.0,apartment,Eti-Osa
1677,4.0,4.0,5.0,yes,no,no,130000000.0,house,Eti-Osa
1679,5.0,5.0,6.0,yes,no,no,4500000.0,house,Eti-Osa
1680,3.0,3.0,4.0,yes,no,no,500000000.0,apartment,Eti-Osa
1681,3.0,3.0,4.0,yes,no,no,260000000.0,apartment,Eti-Osa
1682,4.0,4.0,5.0,yes,no,no,300000000.0,house,Eti-Osa
1683,5.0,5.0,6.0,yes,no,no,180000000.0,house,Eti-Osa
1684,1.0,2.0,3.0,no,no,yes,48000000.0,apartment,Eti-Osa
1685,2.0,2.0,3.0,no,no,no,37990000.0,house,Eti-Osa
1686,2.0,0.0,0.0,no,no,no,140000000.0,house,Kosofe
1687,5.0,5.0,6.0,yes,no,no,185000000.0,house,Eti-Osa
1688,5.0,5.0,6.0,yes,no,yes,138000000.0,house,Eti-Osa
1689,4.0,4.0,5.0,yes,no,yes,150000000.0,house,Eti-Osa
1690,5.0,5.0,6.0,yes,no,yes,200000000.0,house,Ikeja
1691,6.0,7.0,7.0,yes,no,no,220000000.0,house,Eti-Osa
1692,6.0,7.0,7.0,yes,no,no,200000000.0,house,Eti-Osa
1693,4.0,0.0,0.0,no,no,no,85000000.0,house,Eti-Osa
1694,4.0,5.0,5.0,yes,no,no,67000000.0,house,Eti-Osa
1695,5.0,6.0,6.0,yes,no,no,450000000.0,house,Eti-Osa
1696,4.0,0.0,0.0,no,no,no,85000000.0,house,Eti-Osa
1697,5.0,6.0,6.0,no,yes,no,200000000.0,house,Eti-Osa
1698,4.0,0.0,0.0,no,no,no,120000000.0,house,Eti-Osa
1699,5.0,5.0,6.0,no,no,no,300000000.0,house,Eti-Osa
1700,5.0,5.0,6.0,no,no,no,170000000.0,house,Eti-Osa
1702,4.0,4.0,5.0,yes,no,no,250000000.0,house,Eti-Osa
1703,4.0,4.0,5.0,no,no,no,250000000.0,apartment,Eti-Osa
1704,3.0,3.0,4.0,no,no,no,300000000.0,apartment,Eti-Osa
1705,5.0,5.0,6.0,yes,no,no,650000000.0,house,Eti-Osa
1706,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
1707,4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
1708,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1709,3.0,3.0,4.0,yes,no,no,50000000.0,house,Eti-Osa
1710,4.0,4.0,5.0,yes,no,yes,275000000.0,house,Eti-Osa
1711,3.0,3.0,4.0,yes,no,no,70000000.0,apartment,Eti-Osa
1712,3.0,4.0,4.0,no,no,no,155000000.0,house,Oshodi-Isolo
1713,3.0,3.0,4.0,yes,no,no,60000000.0,apartment,Eti-Osa
1714,2.0,2.0,3.0,yes,no,no,250000000.0,apartment,Eti-Osa
1715,5.0,5.0,6.0,yes,no,no,95000000.0,house,Eti-Osa
1716,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
1717,5.0,5.0,6.0,yes,no,no,350000000.0,house,Epe
1718,5.0,5.0,6.0,yes,no,no,170000000.0,house,Eti-Osa
1719,5.0,6.0,6.0,no,no,no,135000000.0,house,Eti-Osa
1720,4.0,4.0,5.0,yes,no,no,100000000.0,house,Eti-Osa
1721,4.0,4.0,5.0,no,no,no,70000000.0,house,Eti-Osa
1722,5.0,5.0,6.0,yes,no,no,190000000.0,house,Eti-Osa
1723,3.0,3.0,4.0,yes,no,no,75000000.0,house,Eti-Osa
1724,5.0,5.0,6.0,no,no,no,450000000.0,house,Eti-Osa
1725,5.0,5.0,6.0,yes,no,no,190000000.0,house,Eti-Osa
1726,5.0,5.0,6.0,no,no,no,450000000.0,house,Eti-Osa
1727,5.0,5.0,6.0,no,no,yes,500000000.0,house,Eti-Osa
1728,4.0,4.0,5.0,no,no,no,95000000.0,house,Eti-Osa
1729,4.0,4.0,5.0,no,no,no,115000000.0,house,Eti-Osa
1730,4.0,4.0,5.0,yes,no,no,130000000.0,house,Eti-Osa
1731,4.0,4.0,5.0,no,no,no,85000000.0,house,Eti-Osa
1732,5.0,5.0,6.0,no,no,no,140000000.0,house,Eti-Osa
1733,4.0,4.0,5.0,no,no,no,100000000.0,house,Eti-Osa
1734,2.0,2.0,3.0,yes,no,no,75000000.0,house,Eti-Osa
1735,4.0,4.0,5.0,no,no,no,90000000.0,house,Eti-Osa
1736,5.0,5.0,6.0,no,no,no,190000000.0,house,Eti-Osa
1737,4.0,4.0,4.0,yes,no,no,45000000.0,house,Eti-Osa
1738,2.0,2.0,3.0,yes,no,yes,70000000.0,apartment,Eti-Osa
1739,3.0,3.0,4.0,yes,yes,yes,450000000.0,apartment,Eti-Osa
1740,2.0,2.0,3.0,yes,no,no,55000000.0,apartment,Eti-Osa
1741,5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
1742,5.0,5.0,6.0,yes,no,no,330000000.0,house,Eti-Osa
1743,4.0,4.0,4.0,no,no,no,250000000.0,house,Eti-Osa
1744,8.0,8.0,10.0,yes,yes,yes,850000000.0,house,Eti-Osa
1745,4.0,4.0,5.0,yes,yes,yes,58000000.0,house,Eti-Osa
1746,3.0,3.0,4.0,yes,yes,yes,100000000.0,house,Eti-Osa
1747,4.0,4.0,5.0,yes,no,yes,60000000.0,house,Eti-Osa
1748,5.0,5.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
1749,5.0,5.0,6.0,yes,no,no,400000000.0,house,Eti-Osa
1750,4.0,4.0,5.0,yes,no,no,130000000.0,house,Eti-Osa
1751,4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
1752,4.0,4.0,5.0,yes,no,yes,300000000.0,house,Eti-Osa
1753,4.0,4.0,5.0,yes,no,yes,150000000.0,house,Eti-Osa
1754,2.0,2.0,3.0,yes,no,yes,49000000.0,house,Eti-Osa
1755,5.0,5.0,6.0,yes,no,no,160000000.0,house,Eti-Osa
1756,4.0,4.0,5.0,yes,no,no,145000000.0,house,Eti-Osa
1757,3.0,3.0,4.0,yes,no,no,130000000.0,house,Eti-Osa
1758,4.0,4.0,5.0,yes,yes,no,120000000.0,house,Ikeja
1759,5.0,5.0,6.0,yes,yes,no,300000000.0,house,Epe
1760,5.0,5.0,5.0,yes,yes,no,250000000.0,house,Ikeja
1761,4.0,4.0,5.0,yes,no,no,65000000.0,house,Eti-Osa
1762,2.0,2.0,3.0,yes,no,no,43000000.0,house,Eti-Osa
1763,5.0,5.0,6.0,yes,no,no,220000000.0,house,Eti-Osa
1764,4.0,4.0,5.0,yes,no,no,85000000.0,house,Eti-Osa
1765,3.0,3.0,4.0,yes,no,no,125000000.0,house,Eti-Osa
1766,2.0,2.0,3.0,yes,no,no,65000000.0,house,Eti-Osa
1767,4.0,4.0,5.0,no,no,no,195000000.0,house,Eti-Osa
1768,5.0,5.0,6.0,yes,no,no,380000000.0,house,Eti-Osa
1769,4.0,4.0,5.0,yes,yes,yes,60000000.0,house,Ifako-Ijaiye
1770,2.0,2.0,3.0,yes,no,no,105000000.0,house,Eti-Osa
1771,4.0,4.0,5.0,no,no,no,90000000.0,house,Eti-Osa
1772,5.0,5.0,6.0,yes,no,no,290000000.0,house,Eti-Osa
1773,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1774,3.0,3.0,4.0,yes,no,yes,85000000.0,apartment,Eti-Osa
1775,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1776,5.0,5.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
1777,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1778,4.0,4.0,5.0,yes,no,no,70000000.0,house,Eti-Osa
1779,4.0,4.0,5.0,yes,no,no,78000000.0,house,Eti-Osa
1780,7.0,7.0,7.0,yes,no,no,600000000.0,house,Eti-Osa
1781,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
1782,3.0,3.0,4.0,yes,no,no,42000000.0,house,Eti-Osa
1783,2.0,2.0,3.0,yes,no,yes,65000000.0,house,Eti-Osa
1784,4.0,4.0,5.0,yes,no,yes,65000000.0,house,Eti-Osa
1785,8.0,10.0,4.0,yes,no,no,45000000.0,house,Eti-Osa
1786,3.0,3.0,4.0,yes,no,yes,40000000.0,house,Eti-Osa
1787,4.0,4.0,5.0,no,no,no,55000000.0,house,Eti-Osa
1788,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1789,4.0,4.0,5.0,yes,no,no,80000000.0,house,Eti-Osa
1790,4.0,4.0,5.0,yes,no,no,135000000.0,house,Eti-Osa
1791,4.0,4.0,5.0,yes,no,no,75000000.0,house,Eti-Osa
1792,2.0,2.0,3.0,yes,no,no,68000000.0,apartment,Eti-Osa
1793,5.0,5.0,6.0,yes,no,no,250000000.0,house,Eti-Osa
1794,4.0,4.0,5.0,yes,no,no,95000000.0,house,Eti-Osa
1795,5.0,5.0,6.0,yes,no,no,200000000.0,house,Eti-Osa
1796,4.0,4.0,5.0,yes,no,no,120000000.0,house,Eti-Osa
1797,5.0,5.0,6.0,yes,no,no,210000000.0,house,Eti-Osa
